identificador,titulo,municipio_estado,modalidade,modalidade_id,orgao,site_original
ARMN-SP-8-0862023,"PREGÃO PRESENCIAL Nº 086/2023","Aramina [SP]","Pregão presencial",8,"Prefeitura de Aramina (SP)",https://aramina.sp.gov.br/licitacao-pregao-presencial.html
DOU-dd65eeadf35829d4e044,"PREGÃO PRESENCIAL Nº 1/2024","Piedade [SP]","Pregão presencial",8,"Prefeitura Municipal de Piedade",http://www.in.gov.br/web/dou/-/avisos-de-licitacao-concorrencia-publica-n-1/2024-533167165
DOU-7f417cb1122e7d0658db,"PREGÃO PRESENCIAL Nº 1/2024","Piedade [SP]","Pregão presencial",8,"Prefeitura Municipal de Piedade",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-536969736
DOU-aa7dc41384082ac8d858,"PREGÃO PRESENCIAL Nº 1/2024","Ribeirão Grande [SP]","Pregão presencial",8,"PREFEITURA MUNICIPAL DE RIBEIRAO GRANDE",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-pregao-presencial-n-1/2024-proc.-11478/2023-535847540
DOU-388f014ca752d2a57833,"PREGÃO PRESENCIAL Nº 1/2024","Itaberá [SP]","Pregão presencial",8,"Prefeitura Municipal de Itaberá",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-pregao-presencial-srp-n-1/2024-processo-n-1/2024-535353299
DOU-7ff24714d80d28561fde,"Pregão Presencial nº 1/2024","Avanhandava [SP]","Pregão presencial",8,"PREFEITURA MUNICIPAL DE AVANHANDAVA",http://www.in.gov.br/web/dou/-/avisos-de-licitacaopregao-presencial-n-1/2024-538219540
DOU-d035c74bc8542a23cf22,"PREGÃO PRESENCIAL Nº 108/2023","Itapira [SP]","Pregão presencial",8,"Prefeitura Municipal de Itapira",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-pregao-presencial-n-108/2023-534668598
CN-930105-5-152023,"Pregão Presencial Nº 15/2023","Jacareí [SP]","Pregão presencial",8,"CAMARA MUNICIPAL DE JACAREI",http://comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=930105&modprp=5&numprp=152023
DOU-96b33f3e3503758bbe5b,"PREGÃO PRESENCIAL Nº 162/2023","Itaberá [SP]","Pregão presencial",8,"Prefeitura Municipal de Itaberá",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-pregao-presencial-n-162/2023-proc.-325/2023-536424317
DOU-ee5a7cc2f9ba5fa2c458,"PREGÃO PRESENCIAL Nº 198/2023","Catanduva [SP]","Pregão presencial",8,"Prefeitura Municipal de Catanduva",http://www.in.gov.br/web/dou/-/aviso-de-chamada-publica-n-4/2023-524114883
DOU-2c32a130998cc2fea00e,"PREGÃO PRESENCIAL Nº 2/2024","Miguelópolis [SP]","Pregão presencial",8,"Prefeitura Municipal de Miguelópolis",http://www.in.gov.br/web/dou/-/aviso-de-licitacaopregao-presencial-n-2/2024-536642867
DOU-583743bab5c08bb08480,"PREGÃO PRESENCIAL Nº 2/2024","Itaberá [SP]","Pregão presencial",8,"Prefeitura Municipal de Itaberá",http://www.in.gov.br/web/dou/-/aviso-de-licitacaopregao-presencial-srp-n-2/2024-proc.-2/2024-536345155
DOU-f1eae2debf548421255f,"PREGÃO PRESENCIAL Nº 24/2023","Monte Azul Paulista [SP]","Pregão presencial",8,"Prefeitura Municipal de Monte Azul Paulista",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-pregao-presencial-n-24/2023-534087895
DOU-fbd23e40bdd3fc3eb78c,"PREGÃO PRESENCIAL nº 26/2023","Itapevi [SP]","Pregão presencial",8,"Prefeitura Municipal de Itapevi",http://www.in.gov.br/web/dou/-/avisos-de-licitacaopregao-presencial-n-26/2023-532745910
DOU-3e8ab8ded4485c580cc2,"PREGÃO PRESENCIAL Nº 29/2023","Areiópolis [SP]","Pregão presencial",8,"Prefeitura Municipal de Areiópolis",http://www.in.gov.br/web/dou/-/avisos-de-licitacao-534434169
DOU-fb4e315c948074fbce2c,"Pregão Presencial nº 3/2023","Assis [SP]","Pregão presencial",8,"Prefeitura Municipal de Assis",http://www.in.gov.br/web/dou/-/avisos-de-licitacao-pregao-presencial-n-3/2023-533342576
DOU-99511c8242e8e9dac688,"PREGÃO PRESENCIAL Nº 3/2024","Itaberá [SP]","Pregão presencial",8,"Prefeitura Municipal de Itaberá",http://www.in.gov.br/web/dou/-/aviso-de-licitacaopregao-presencial-n-3/2024-536716706
DOU-528830898d706d972530,"PREGÃO PRESENCIAL Nº 37/2023","Silveiras [SP]","Pregão presencial",8,"PREFEITURA MUNICIPAL DE SILVEIRAS",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-534429113
DOU-53083a0f9242f24023a7,"Pregão Presencial nº 4/2023","Estrela do Norte [SP]","Pregão presencial",8,"PREFEITURA MUNICIPAL DE ESTRELA DO NORTE",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-534339246
DOU-a66ad4f41c8128d86089,"PREGÃO PRESENCIAL Nº 48/2023","Pompéia [SP]","Pregão presencial",8,"PREFEITURA MUNICIPAL DE POMPEIA",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-pregao-presencial-n-48/2023-534111361
DOU-44064fac252dc07eb8a1,"PREGÃO PRESENCIAL Nº 55/2023","São Carlos [SP]","Pregão presencial",8,"Prefeitura Municipal de São Carlos",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-538232388
DOU-c16a123a8794e701fb09,"PREGÃO PRESENCIAL Nº 55/2023","São Carlos [SP]","Pregão presencial",8,"Prefeitura Municipal de São Carlos",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-538716218
DOU-8256ca36cee28c7fd027,"PREGÃO PRESENCIAL Nº 56/2023","São Carlos [SP]","Pregão presencial",8,"Prefeitura Municipal de São Carlos",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-538238682
DOU-b25b4096e5ee9ae75a6f,"PREGÃO PRESENCIAL Nº 56/2023","São Carlos [SP]","Pregão presencial",8,"Prefeitura Municipal de São Carlos",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-538802410
DOU-5281bbcebc897eebb37a,"PREGÃO PRESENCIAL nº 57/2023","São Carlos [SP]","Pregão presencial",8,"Prefeitura Municipal de São Carlos",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-534753169
DOU-dff1592d4118e56459b1,"PREGAO PRESENCIAL Nº 58/2023","Santa Isabel [SP]","Pregão presencial",8,"Prefeitura Municipal de Santa Isabel",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-531995355
DOU-f085992f755b50d3fcda,"PREGÃO PRESENCIAL nº 59/2023","São Carlos [SP]","Pregão presencial",8,"Prefeitura Municipal de São Carlos",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-534668128
DOU-f49add531b913e29cc11,"PREGÃO PRESENCIAL Nº 6/2022","Piedade [SP]","Pregão presencial",8,"Prefeitura Municipal de Piedade",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-532829486
DOU-6ef741be361c1947fe77,"PREGÃO PRESENCIAL Nº 6/2023","Assis [SP]","Pregão presencial",8,"CONSÓRCIO INTERMUNICIPAL DO VALE PARANAPANEMA",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-532562455
DOU-1593674dcc74fb98ccd9,"PREGÃO PRESENCIAL nº 60/2023","São Carlos [SP]","Pregão presencial",8,"Prefeitura Municipal de São Carlos",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-534869502
DOU-252770214322e6f24f5c,"PREGÃO PRESENCIAL Nº 65/2023","Tabatinga [SP]","Pregão presencial",8,"Prefeitura Municipal de Tabatinga",http://www.in.gov.br/web/dou/-/avisos-de-licitacao-532870367
DOU-2ee72e9d7d4a17565348,"PREGÃO PRESENCIAL Nº 67/2023","Ipuã [SP]","Pregão presencial",8,"Prefeitura Municipal de Ipuã",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-534734219
DOU-0a59304bc75235792928,"PREGÃO PRESENCIAL Nº 69/2023","Mogi Guaçu [SP]","Pregão presencial",8,"Prefeitura Municipal de Mogi Guaçu",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-pregao-presencial-n-69/2023-537518581
DOU-b4e21efb6431aa08e3fb,"PREGÃO PRESENCIAL Nº 7/2023","Santa Cruz do Rio Pardo [SP]","Pregão presencial",8,"União dos Municípios da Média Sorocabana - UMMES",http://www.in.gov.br/web/dou/-/avisos-de-licitacao-537950392
DOU-381783df800453dfce1a,"PREGÃO PRESENCIAL nº 74/2023","Alambari [SP]","Pregão presencial",8,"PREFEITURA MUNICIPAL DE ALAMBARI",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-536179018
DOU-d069ef7c42bcf69419a2,"PREGÃO PRESENCIAL Nº 9/2023","Ipuã [SP]","Pregão presencial",8,"Prefeitura Municipal de Ipuã",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-534502318
RFN-SP-d2740d500fa5,"PREGÃO PRESENCIAL Nº. 104/2023","Rifaina [SP]","Pregão presencial",8,"Prefeitura de Rifaina (SP)","Clique aqui"
RFN-SP-4d50aab3da5e,"PREGÃO PRESENCIAL Nº. 108/2023","Rifaina [SP]","Pregão presencial",8,"Prefeitura de Rifaina (SP)",https://www.rifaina.sp.gov.br/utilidade-publica.php?IDCategoriaLicitacao=3
RFN-SP-230df268919a,"PREGÃO PRESENCIAL PARA REGISTRO DE PREÇOS Nº. 113/2023","Rifaina [SP]","Registro de preço",10,"Prefeitura de Rifaina (SP)",https://www.rifaina.sp.gov.br/utilidade-publica.php?IDCategoriaLicitacao=3
IMP-1731022,"PREGÃO PRESENCIAL PP CAISM 00016/2023","Campinas [SP]","Pregão presencial",8,"Unicamp -Centro de Atenção Integral à Saúde da Mulher",https://www.imprensaoficial.com.br/ENegocios/MostraDetalhesLicitacao_14_3.aspx?IdLicitacao=1731022
IMP-1731648,"PREGÃO PRESENCIAL PP HC 00017/2023","Campinas [SP]","Pregão presencial",8,"Unicamp-Hospital de Clínicas",https://www.imprensaoficial.com.br/ENegocios/MostraDetalhesLicitacao_14_3.aspx?IdLicitacao=1731648
MRCT-SP-0-772023,"PregÃ£o EletrÃ´nico 77/2023","Miracatu [SP]","Sem modalidade definida",0,"Prefeitura de Miracatu (SP)",http://miracatu.sp.gov.br/licitacoes/processo/?i=77/2023&p=5306/2023
MGGA-SP-0-19223-0132023--03,"PROC 192/23 - T PRECOS 013/2023 - Requalificação da Avenida Getúlio Vargas - Tre","Mongaguá [SP]","Sem modalidade definida",0,"Prefeitura de Mongaguá (SP)","Clique aqui"
DOU-67c4805981913104e084,"Processo 137","Monte Alegre do Sul [SP]","Sem modalidade definida",0,"Secretaria de Estado de Energia, Recursos Hídricos e Saneamento",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-527258165
DOU-99ba5669b87587a7bb44,"Processo 137","São Paulo [SP]","Sem modalidade definida",0,"Secretaria de Estado de Energia, Recursos Hídricos e Saneamento",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-535074396
DOU-e33d2edd51065015365d,"Processo 137","Amparo [SP]","Sem modalidade definida",0,"Secretaria de Estado de Energia, Recursos Hídricos e Saneamento",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-526862547
DOU-370218aee68232cc13f6,"Processo 137","Pedreira [SP]","Sem modalidade definida",0,"Secretaria de Estado de Energia, Recursos Hídricos e Saneamento",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-526899350
DOU-03fef27c7437ecd9c90f,"Processo 137","Amparo [SP]","Sem modalidade definida",0,"Secretaria de Estado de Energia, Recursos Hídricos e Saneamento",http://www.in.gov.br/web/dou/-/aviso-de-licitacao-527258069
SZNP-SP-0-0012024,"PROCESSO DE SELEÇÃO PÚBLICA 001/2024","Suzanápolis [SP]","Sem modalidade definida",0,"Prefeitura de Suzanápolis (SP)",https://www.suzanapolis.sp.gov.br/paginas/portal/licitacoes/exercicios
FUMEC--202300115658-56,"RDC Presencial 04/2023","Campinas [SP]","RDC - Regime diferenciado de contratação",14,"Fundação Municipal para Educação Comunitária - Campinas (SP)",http://www.fumec.sp.gov.br/licitacoes/rdc-presencial-042023
BTCT-SP-5-2912023-569572023,"Registro de Preço - Pregão Eletrônico 291/2023","Botucatu [SP]","Registro de preço",10,"Prefeitura de Botucatu (SP)",https://www.botucatu.sp.gov.br/portal/editais/0/1/6898/
BTCT-SP-5-2942023-572502023,"Registro de Preço - Pregão Eletrônico 294/2023","Botucatu [SP]","Registro de preço",10,"Prefeitura de Botucatu (SP)",https://www.botucatu.sp.gov.br/portal/editais/0/1/6972/
BTCT-SP-5-2962023-575772023,"Registro de Preço - Pregão Eletrônico 296/2023","Botucatu [SP]","Registro de preço",10,"Prefeitura de Botucatu (SP)",https://www.botucatu.sp.gov.br/portal/editais/0/1/6967/
BTCT-SP-5-3072023-582542023,"Registro de Preço - Pregão Eletrônico 307/2023","Botucatu [SP]","Registro de preço",10,"Prefeitura de Botucatu (SP)",https://www.botucatu.sp.gov.br/portal/editais/0/1/6971/
BTCT-SP-5-3282023-599782023,"Registro de Preço - Pregão Eletrônico 328/2023","Botucatu [SP]","Registro de preço",10,"Prefeitura de Botucatu (SP)",https://www.botucatu.sp.gov.br/portal/editais/0/1/6966/
BTCT-SP-5-3322023-607202023,"Registro de Preço - Pregão Eletrônico 332/2023","Botucatu [SP]","Registro de preço",10,"Prefeitura de Botucatu (SP)",https://www.botucatu.sp.gov.br/portal/editais/0/1/6957/
BTCT-SP-5-3342023-609062023,"Registro de Preço - Pregão Eletrônico 334/2023","Botucatu [SP]","Registro de preço",10,"Prefeitura de Botucatu (SP)",https://www.botucatu.sp.gov.br/portal/editais/0/1/6955/
BTCT-SP-5-3382023-3382023,"Registro de Preço - Pregão Eletrônico 338/2023","Botucatu [SP]","Registro de preço",10,"Prefeitura de Botucatu (SP)",https://www.botucatu.sp.gov.br/portal/editais/0/1/6965/
BTCT-SP-5-3402023-615172023,"Registro de Preço - Pregão Eletrônico 340/2023","Botucatu [SP]","Registro de preço",10,"Prefeitura de Botucatu (SP)",https://www.botucatu.sp.gov.br/portal/editais/0/1/6969/
BTCT-SP-5-3452023-619532023,"Registro de Preço - Pregão Eletrônico 345/2023","Botucatu [SP]","Registro de preço",10,"Prefeitura de Botucatu (SP)",https://www.botucatu.sp.gov.br/portal/editais/0/1/6961/
BTCT-SP-5-3462023-619652023,"Registro de Preço - Pregão Eletrônico 346/2023","Botucatu [SP]","Registro de preço",10,"Prefeitura de Botucatu (SP)",https://www.botucatu.sp.gov.br/portal/editais/0/1/6954/
BTCT-SP-5-3512023-621432023,"Registro de Preço - Pregão Eletrônico 351/2023","Botucatu [SP]","Registro de preço",10,"Prefeitura de Botucatu (SP)",https://www.botucatu.sp.gov.br/portal/editais/0/1/6960/
BTCT-SP-5-3522023-621442023,"Registro de Preço - Pregão Eletrônico 352/2023","Botucatu [SP]","Registro de preço",10,"Prefeitura de Botucatu (SP)",https://www.botucatu.sp.gov.br/portal/editais/0/1/6958/
AVNDV-SP-10-12024-12024,"Registro de Preço 1/2024","Avanhandava [SP]","Registro de preço",10,"Prefeitura de Avanhandava (SP)",https://www.avanhandava.sp.gov.br/portal/editais/0/1/1036/
AVNDV-SP-10-22024-22024,"Registro de Preço 2/2024","Avanhandava [SP]","Registro de preço",10,"Prefeitura de Avanhandava (SP)",https://www.avanhandava.sp.gov.br/portal/editais/0/1/1035/
AVNDV-SP-10-32024-32024,"Registro de Preço 3/2024","Avanhandava [SP]","Registro de preço",10,"Prefeitura de Avanhandava (SP)",https://www.avanhandava.sp.gov.br/portal/editais/0/1/1037/
AVNDV-SP-10-42024-42024,"Registro de Preço 4/2024","Avanhandava [SP]","Registro de preço",10,"Prefeitura de Avanhandava (SP)",https://www.avanhandava.sp.gov.br/portal/editais/0/1/1038/
BRI-SP-3983,"Seleção Pública 001/2024","Barueri [SP]","Sem modalidade definida",0,"Prefeitura de Barueri (SP)",https://www.barueri.sp.gov.br/sistemas/licitacoes/licitacao.asp?ID=3983&TEMPLATE=&LAYOUT=
BRI-SP-3984,"Seleção Pública 002/2024","Barueri [SP]","Sem modalidade definida",0,"Prefeitura de Barueri (SP)",https://www.barueri.sp.gov.br/sistemas/licitacoes/licitacao.asp?ID=3984&TEMPLATE=&LAYOUT=
BRI-SP-3975,"Seleção Pública 013/2023","Barueri [SP]","Sem modalidade definida",0,"Prefeitura de Barueri (SP)",https://www.barueri.sp.gov.br/sistemas/licitacoes/licitacao.asp?ID=3975&TEMPLATE=&LAYOUT=
ITPVI-SP-1196,"Tomada de preço 001/2023","Itapevi [SP]","Tomada de preços",4,"Prefeitura de Itapevi (SP)",https://licitacoes.itapevi.sp.gov.br/licitacoes/1196
SJDBR-4-0012024,"Tomada de Preço 001/2024","São Joaquim da Barra [SP]","Tomada de preços",4,"Prefeitura de São Joaquim da Barra (SP)",https://www.saojoaquimdabarra.sp.gov.br/paginas/portal/licitacoes/licitacoes?exercicio=2024
SJDBR-4-0022024,"Tomada de Preço 002/2024","São Joaquim da Barra [SP]","Tomada de preços",4,"Prefeitura de São Joaquim da Barra (SP)",https://www.saojoaquimdabarra.sp.gov.br/paginas/portal/licitacoes/licitacoes?exercicio=2024
ARCT-SP-4-0302023,"Tomada de Preço 030/2023","Araçatuba [SP]","Tomada de preços",4,"Prefeitura de Araçatuba (SP)",https://aracatuba.sp.gov.br/licitacoes
ARCT-SP-4-0312023,"Tomada de Preço 031/2023","Araçatuba [SP]","Tomada de preços",4,"Prefeitura de Araçatuba (SP)",https://aracatuba.sp.gov.br/licitacoes
RDPD-SP-4-102023,"TOMADA DE PRECO 10/2023","Rio das Pedras [SP]","Tomada de preços",4,"Prefeitura de Rio das Pedras (SP)",https://www.riodaspedras.sp.gov.br/licitacoes.php?id=8
BRRC-SP-4-102023-37672023,"Tomada de Preço 10/2023","Barra do Chapéu [SP]","Tomada de preços",4,"Prefeitura de Barra do Chapéu (SP)",https://www.barradochapeu.sp.gov.br/portal/editais/0/1/384/
VLPR-SP-4-102023-2202023,"Tomada de Preço 10/2023","Valparaíso [SP]","Tomada de preços",4,"Prefeitura de Valparaíso (SP)",https://www.valparaiso.sp.gov.br/portal/editais/0/1/479/
MRCI-SP-4-102023-1562023,"Tomada de Preço 10/2023","Maracaí [SP]","Tomada de preços",4,"Prefeitura de Maracaí (SP)",https://www.maracai.sp.gov.br/portal/editais/0/1/827/
ITPVI-SP-1200,"Tomada de preço 10/2023","Itapevi [SP]","Tomada de preços",4,"Prefeitura de Itapevi (SP)",https://licitacoes.itapevi.sp.gov.br/licitacoes/1200
MRCI-SP-4-112023-1572023,"Tomada de Preço 11/2023","Maracaí [SP]","Tomada de preços",4,"Prefeitura de Maracaí (SP)",https://www.maracai.sp.gov.br/portal/editais/0/1/829/
BRRC-SP-4-112023-37662023,"Tomada de Preço 11/2023","Barra do Chapéu [SP]","Tomada de preços",4,"Prefeitura de Barra do Chapéu (SP)",https://www.barradochapeu.sp.gov.br/portal/editais/0/1/385/
MRCI-SP-4-122023-1582023,"Tomada de Preço 12/2023","Maracaí [SP]","Tomada de preços",4,"Prefeitura de Maracaí (SP)",https://www.maracai.sp.gov.br/portal/editais/0/1/831/
TPPL-SP-4-122023-3722023,"Tomada de Preço 12/2023","Tupi Paulista [SP]","Tomada de preços",4,"Prefeitura de Tupi Paulista (SP)",https://www.tupipaulista.sp.gov.br/portal/editais/0/1/811/
VLN-SP-4-122023-261932023,"Tomada de Preço 12/2023","Valinhos [SP]","Tomada de preços",4,"Prefeitura de Valinhos(SP)",https://www.valinhos.sp.gov.br/portal/editais/0/1/2248/
JQRP-SP-4-132023-1752023,"Tomada de Preço 13/2023","Junqueirópolis [SP]","Tomada de preços",4,"Prefeitura de Junqueirópolis (SP)",https://www.junqueiropolis.sp.gov.br/portal/editais/0/1/3625/
ADMT-SP-4-132023-1522023,"Tomada de Preço 13/2023","Adamantina [SP]","Tomada de preços",4,"Prefeitura de Adamantina (SP)",https://www.adamantina.sp.gov.br/portal/editais/0/1/1505/
MRCI-SP-4-132023-1592023,"Tomada de Preço 13/2023","Maracaí [SP]","Tomada de preços",4,"Prefeitura de Maracaí (SP)",https://www.maracai.sp.gov.br/portal/editais/0/1/830/
GRC-SP-4-162023-1982023,"Tomada de Preço 16/2023","Guaraci [SP]","Tomada de preços",4,"Prefeitura de Guaraci (SP)",https://www.guaraci.sp.gov.br/portal/editais/0/1/1149/
JDR-SP-4-1696623,"TOMADA DE PREÇO 16966/23","Jandira [SP]","Tomada de preços",4,"Prefeitura de Jandira (SP)","Clique aqui"
PRNP-PR-4-172023-27942023,"Tomada de Preço 17/2023","Paranapanema [SP]","Tomada de preços",4,"Prefeitura de Paranapanema (SP)",https://www.paranapanema.sp.gov.br/portal/editais/0/1/3291/
MRAG-SP-4-172023-5502023,"Tomada de Preço 17/2023","Morro Agudo [SP]","Tomada de preços",4,"Prefeitura de Morro Agudo (SP)",https://www.morroagudo.sp.gov.br/portal/editais/0/1/19054/
JDR-SP-4-173272023,"TOMADA DE PREÇO 17327/2023","Jandira [SP]","Tomada de preços",4,"Prefeitura de Jandira (SP)","Clique aqui"
JDR-SP-4-175612023,"TOMADA DE PREÇO 17561/2023","Jandira [SP]","Tomada de preços",4,"Prefeitura de Jandira (SP)","Clique aqui"
JDR-SP-4-176522023,"TOMADA DE PREÇO 17652/2023","Jandira [SP]","Tomada de preços",4,"Prefeitura de Jandira (SP)","Clique aqui"
JDR-SP-4-176542023,"TOMADA DE PREÇO 17654/2023","Jandira [SP]","Tomada de preços",4,"Prefeitura de Jandira (SP)","Clique aqui"
JDR-SP-4-176762023,"TOMADA DE PREÇO 17676/2023","Jandira [SP]","Tomada de preços",4,"Prefeitura de Jandira (SP)","Clique aqui"
JDR-SP-4-177172023,"TOMADA DE PREÇO 17717/2023","Jandira [SP]","Tomada de preços",4,"Prefeitura de Jandira (SP)","Clique aqui"
PRNP-PR-4-182023-27882023,"Tomada de Preço 18/2023","Paranapanema [SP]","Tomada de preços",4,"Prefeitura de Paranapanema (SP)",https://www.paranapanema.sp.gov.br/portal/editais/0/1/3292/
IPUA-SP-4-2422023-2422023,"Tomada de Preço 242/2023","Ipuã [SP]","Tomada de preços",4,"Prefeitura de Ipuã (SP)",https://www.ipua.sp.gov.br/portal/editais/0/1/311/
